guid,Schweiz (codiert),Schweiz (uncodiert),Bemerkungen,Remarques,Osservazioni
87BBE2C8-C228-4AF4-AA79-FC7F449F2507,4a,"potentiell gefährdet. a heisst: Tierarten, die im Gebiet nur wenige und kleine Populationen besitzen, die aber wegen dem Fehlen einer aktuellen Gefährdung nicht in den Kategorien 1 bis 3 figurieren. Die Kat. 4a entspricht der IUCN-Kategorie «Rare» (selten). Darunter fallen vor allem Arten, deren Verbreitungsgebiet die Schweiz noch knapp erreicht (Arealrand), oder Arten, die als Lokalendemiten im Gebiet schon immer selten waren. lnfolge ihrer grossen Seltenheit sind diese Arten durch unvorhersehbare lokale Ereignisse potentiell gefährdet.Zeichnetsich eine aktuelle Gefährdung ab, wechseln diese Arten direkt in die Kat. 1 (vom Aussterben bedroht) oder Kat. 2 B (im ganzen Gebiet stark gefährdet).",,,
164C6190-8F29-4B87-B090-14F95ECB5285,3,gefährdet,im Jura selten,Rare dans le Jura,rara nel Giura
84DFE696-6BC1-4892-8753-7BC474229D30,4a,"potentiell gefährdet. a heisst: Tierarten, die im Gebiet nur wenige und kleine Populationen besitzen, die aber wegen dem Fehlen einer aktuellen Gefährdung nicht in den Kategorien 1 bis 3 figurieren. Die Kat. 4a entspricht der IUCN-Kategorie «Rare» (selten). Darunter fallen vor allem Arten, deren Verbreitungsgebiet die Schweiz noch knapp erreicht (Arealrand), oder Arten, die als Lokalendemiten im Gebiet schon immer selten waren. lnfolge ihrer grossen Seltenheit sind diese Arten durch unvorhersehbare lokale Ereignisse potentiell gefährdet.Zeichnetsich eine aktuelle Gefährdung ab, wechseln diese Arten direkt in die Kat. 1 (vom Aussterben bedroht) oder Kat. 2 B (im ganzen Gebiet stark gefährdet).",1 oder 2 Standorte (nördlich der Alpen),1 ou 2 stations (versant N des Alpes),1 o 2 stazioni (versante N delle Alpi)
71416FC3-C672-4F35-B367-14FB70CC240B,3,gefährdet,im Jura sehr selten (westlicher Teil),très rare dans le Jura (partie occ.),molto rara nel Giura (parte occ.)
5BDCDE50-D895-4643-A775-FCC81CBAA7E6,3,gefährdet,im Jura sehr selten (westlicher Teil),très rare dans le Jura (partie occ.),molto rara nel Giura (parte occ.)
25BCA0BB-EA3F-4739-80B9-1E483D26126A,4a,"potentiell gefährdet. a heisst: Tierarten, die im Gebiet nur wenige und kleine Populationen besitzen, die aber wegen dem Fehlen einer aktuellen Gefährdung nicht in den Kategorien 1 bis 3 figurieren. Die Kat. 4a entspricht der IUCN-Kategorie «Rare» (selten). Darunter fallen vor allem Arten, deren Verbreitungsgebiet die Schweiz noch knapp erreicht (Arealrand), oder Arten, die als Lokalendemiten im Gebiet schon immer selten waren. lnfolge ihrer grossen Seltenheit sind diese Arten durch unvorhersehbare lokale Ereignisse potentiell gefährdet.Zeichnetsich eine aktuelle Gefährdung ab, wechseln diese Arten direkt in die Kat. 1 (vom Aussterben bedroht) oder Kat. 2 B (im ganzen Gebiet stark gefährdet).",,,
6A0A835D-7A82-4C92-969A-0ECDE00532EA,4a,"potentiell gefährdet. a heisst: Tierarten, die im Gebiet nur wenige und kleine Populationen besitzen, die aber wegen dem Fehlen einer aktuellen Gefährdung nicht in den Kategorien 1 bis 3 figurieren. Die Kat. 4a entspricht der IUCN-Kategorie «Rare» (selten). Darunter fallen vor allem Arten, deren Verbreitungsgebiet die Schweiz noch knapp erreicht (Arealrand), oder Arten, die als Lokalendemiten im Gebiet schon immer selten waren. lnfolge ihrer grossen Seltenheit sind diese Arten durch unvorhersehbare lokale Ereignisse potentiell gefährdet.Zeichnetsich eine aktuelle Gefährdung ab, wechseln diese Arten direkt in die Kat. 1 (vom Aussterben bedroht) oder Kat. 2 B (im ganzen Gebiet stark gefährdet).",1 oder 2 Standorte (nördlich der Alpen),1 ou 2 stations (versant N des Alpes),1 o 2 stazioni (versante N delle Alpi)
EB486721-0D8C-4999-97E4-9F4A995D2567,2,stark gefährdet,,,
3F25C853-1A74-4B72-9FFC-81BC7E42D87F,2,stark gefährdet,,,
32565353-B891-42A0-9C73-EB39C9F3F19D,2,stark gefährdet,,,
122D6398-5673-430E-8496-65CE657DC309,2,stark gefährdet,,,
58B5EAD2-FF96-47DC-B7B9-8E9F9D8B615A,2,stark gefährdet,,,
1A9AB1E2-92FC-4F07-A01A-D7DE99973BED,3,gefährdet,,,
55FA365E-B7B5-44FE-8D8C-48B9790EDF65,3,gefährdet,im Jura sehr selten,Extrêmement rare dans le Jura,estremamente rara nel Giura
9FFE1F0B-7727-49BB-BEF0-085E41E2ABAD,2,stark gefährdet,,,
94A9493E-D58E-47B0-998F-78770390825C,2,stark gefährdet,,,
2AF96C05-AABA-4D04-A7D6-9D0558AE0D57,2,stark gefährdet,,,
2745C9EF-AA23-403F-86D3-5EC3A24AF9EB,4a,"potentiell gefährdet. a heisst: Tierarten, die im Gebiet nur wenige und kleine Populationen besitzen, die aber wegen dem Fehlen einer aktuellen Gefährdung nicht in den Kategorien 1 bis 3 figurieren. Die Kat. 4a entspricht der IUCN-Kategorie «Rare» (selten). Darunter fallen vor allem Arten, deren Verbreitungsgebiet die Schweiz noch knapp erreicht (Arealrand), oder Arten, die als Lokalendemiten im Gebiet schon immer selten waren. lnfolge ihrer grossen Seltenheit sind diese Arten durch unvorhersehbare lokale Ereignisse potentiell gefährdet.Zeichnetsich eine aktuelle Gefährdung ab, wechseln diese Arten direkt in die Kat. 1 (vom Aussterben bedroht) oder Kat. 2 B (im ganzen Gebiet stark gefährdet).",,,
868F756E-4AA5-4284-9EC7-4A6334E68A3B,3,gefährdet,im Süden taxonomisches Problem,"Sud, problème taxonomique","Sud, problema tassonomico"
436AEB6E-66B2-4725-A092-1E6DFF59CC12,3,gefährdet,Rückgang im Jura / Mittelland,En régression Jura / Plateau,in diminuzione Giura / Altipiano
D812BE40-A70F-4B8D-BD0E-E00B08011E4E,3,gefährdet,Rückgang im Jura / Mittelland,En régression Jura / Plateau,in diminuzione Giura / Altipiano
595D06E8-BF44-40C3-85F0-D981C540D317,2,stark gefährdet,im Mittelland und Jura verschwunden?,Disparu du Jura / Plateau ?,scomparsa Giura / Altipiano ?
4F3FE2D3-448E-4714-A259-F93D080DEF99,3,gefährdet,Rückgang im Jura / Mittelland,En régression Jura / Plateau,in diminuzione Giura / Altipiano
5A426B93-0813-47D0-9D00-FFDE44CB6267,2,stark gefährdet,,,
E357F01B-05B5-4260-9818-AED5BB3E3896,2,stark gefährdet,im Süden nur VD und VS,"Sud, seulement (VS/VD)","Sud, solamente (VS/VD)"
4B59D373-4513-4707-A82E-22D7407FE8B8,3,gefährdet,Rückgang im Jura / Mittelland,En régression Jura / Plateau,in diminuzione Giura / Altipiano
05E77E19-BB8D-4375-84C8-17D4BA194485,1,vom Aussterben bedroht,Vorkommen südlich der Alpen fraglich,Présent S des Alpes ?,presente S delle Alpi ?
428C2F45-7B9E-400A-91B6-E63DCBCC6708,3,gefährdet,Rückgang im Jura / Mittelland,En régression Jura / Plateau,in diminuzione Giura / Altipiano
19E60F96-BDF4-4F6F-A5C3-C736B49D4051,2,stark gefährdet,,,
4E42847D-A103-4C2F-B633-330F04F58547,2,stark gefährdet,,,
9BB2F3B8-4171-4B37-A639-F0F6D1BBB680,2,stark gefährdet,,,
6B4F2046-0618-4D22-B103-C04941142663,3,gefährdet,im Jura und Mittelland verschwunden?,Disparu du Jura / Plateau ?,scomparsa Giura / Altipiano ?
26A43F3D-4972-47BA-B425-018057346B24,2,stark gefährdet,,,
63930F9D-5036-42C2-86F5-C95402C3750A,2,stark gefährdet,,,
06FB0E21-31DF-4D56-83C0-7536DDA02D14,2,stark gefährdet,,,
FE1C4FC7-58C2-4CEE-98D4-D11D4C733186,2,stark gefährdet,ein einziger Standortnördlich der Alpen,1 seule station au nord des Alpes,1 sola stazione al Nord delle Alpi
